"subject","test","tBodyAcc-mean()-X","tGravityAcc-mean()-X","tBodyAccJerk-mean()-X","tBodyGyro-mean()-X","tBodyAcc-mean()-Y","tGravityAcc-mean()-Y","tBodyAccJerk-mean()-Y","tBodyGyro-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-Z","tBodyAcc-std()-X","tGravityAcc-std()-X","tBodyAccJerk-std()-X","tBodyGyro-std()-X","tBodyAcc-std()-Y","tGravityAcc-std()-Y","tBodyAccJerk-std()-Y","tBodyGyro-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-Z","tBodyAccJerk-std()-Z","tBodyGyro-std()-Z","fBodyAcc-mean()-X","fBodyAccJerk-mean()-X","fBodyAcc-mean()-Y","fBodyAccJerk-mean()-Y","fBodyAcc-mean()-Z","fBodyAccJerk-mean()-Z","fBodyAcc-std()-X","fBodyAccJerk-std()-X","fBodyAcc-std()-Y","fBodyAccJerk-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-Z","mAvg"
4,"WALKING",0.199665,-0.06859117,-0.1392221,-0.1768639,-0.0102294,-0.198336,0.0488957,0.2720405,-0.02906708,0.02274502,-0.09909165,0.1008609,0.02779018,0.3917151,-0.3809429,-0.1437081,0.2292742,0.01386993,-0.1811717,0.2957831,0.157592,0.0594888,-0.2081386,0.1320136,1.213419,0.9060717,-0.1297838,-0.1040227,0.09565091,0.03712061,0.001846577,-0.002655398,-0.004048587,0.001291413,0.005615131,-0.005138891,-0.000142746972222222
4,"WALKING",-0.2444404,0.1385342,-0.1516889,0.1388101,0.07020915,0.01554946,0.2725815,-0.1520027,0.1062343,-0.1188973,-0.03946608,-0.02564919,-0.2441745,-0.009674821,0.500192,0.02997181,0.2352507,-0.3491954,-0.3018515,-0.09686362,0.03304296,0.05711356,0.1323583,0.03662033,0.7731158,0.7646335,-0.1028059,-0.03480347,0.2433833,0.08295496,-0.001628884,0.002870769,0.003713178,0.001432614,-0.001610226,0.002175873,6.04409166666667e-05
4,"WALKING",0.1146848,-0.004327153,0.2178469,-0.07861482,-0.1701571,0.03092296,-0.02878203,0.1137463,0.1929047,-0.06106814,0.089891,-0.03957903,-0.159749,-0.7100124,0.06074693,0.3418637,-0.3817867,0.3266545,0.2827198,-0.4883125,-0.06795418,0.1561053,-0.3122709,0.02266224,1.134906,1.121362,-0.0162571,0.1026878,0.3285953,0.1813624,0.005578837,0.0005845743,-0.003264883,-0.0006611162,0.003658481,-0.002833247,-7.87013055555556e-05
4,"WALKING",0.002175629,-0.0620403,0.3237977,-0.0002007892,0.1583644,-0.1683758,-0.08342221,-0.2596696,0.008444608,0.1651624,-0.04946343,0.02383216,0.2800154,0.1068415,-0.3549557,0.3532953,-0.3796817,-0.01531944,0.2045215,0.07807758,-0.09376542,-0.1579464,0.01801982,0.08400023,1.018914,1.109383,-0.2591378,-0.2262108,0.1624883,0.1013347,-0.005233713,-0.001221949,-0.0006687936,-0.004742538,-0.00109145,-0.007653523,-0.000212597861111111
4,"WALKING",-0.0721289,-0.02682585,-0.217082,-0.007602224,0.01399164,0.0437374,0.3314855,-0.1650767,0.003598506,-0.02995486,0.09181689,-0.04611072,0.2666117,-0.000375293,-0.009082445,0.7071323,-0.01870492,-0.1049913,0.335161,-0.2269441,0.1311272,-0.3470816,0.1081078,0.2172178,0.9449444,0.8145131,0.06123236,-0.1220658,0.1446026,0.2280122,0.002456778,0.0001315539,-4.188465e-05,-0.0004843104,-0.01288228,0.01062441,0.0002951225
4,"WALKING",0.02456849,0.3308149,0.1090156,-0.1181403,-0.1421885,0.115253,0.00576007,0.3642056,0.1912559,-0.06505797,0.1170359,-0.02790181,0.8283572,-0.1033273,-0.07510669,0.638794,0.06517584,0.2322415,0.3809688,-0.3707332,0.02281419,0.2758343,-0.01859258,0.005394567,1.034905,1.108076,-0.06336162,0.1046971,0.3596539,0.1880399,-0.001310039,-0.003215579,-0.003680559,0.00210144,0.006194046,0.003406972,9.46381111111111e-05
4,"WALKING",0.01126533,-0.09042304,0.3090191,0.1554315,0.1781825,-0.1502761,0.05186028,0.04824902,0.01800681,0.1521314,-0.01333273,0.003625194,0.4476161,-0.06294858,-0.3530233,-0.2946636,-0.2613465,0.0912886,0.1921159,0.2469966,-0.1912622,-0.02086906,0.2591642,-0.5374229,1.034328,1.332131,-0.2401232,-0.1021282,0.1553486,0.06653369,-0.003453664,-0.002379386,0.001032816,-0.003022914,0.006406284,-0.003236621,-8.99061388888889e-05
4,"WALKING",-0.07070721,-9.3582e-05,0.02101698,-0.08070212,-0.006701715,0.1195093,-0.1715451,-0.02657325,0.03416937,-0.05451539,0.1990435,-0.07403938,0.6118369,0.2719421,0.2729022,-0.5708405,-0.09533668,-0.2289207,0.147964,0.2967016,-0.1113819,-0.08581905,0.02124557,0.3397224,0.948011,0.974708,0.08667015,-0.0004123933,0.1726607,0.342026,-0.0001837535,0.003045257,-0.002055225,-0.004113316,0.003997622,0.001074896,2.98582222222222e-05
4,"WALKING",-0.2627126,-0.009587031,-0.02306216,0.08654814,-0.06000659,-0.04988583,0.1380756,-0.1744312,-0.04178299,0.02259845,-0.04490292,0.1600287,-0.3565277,0.3214524,0.3364302,0.3366462,0.1604252,0.3178276,-0.250601,-0.02480047,0.1084838,0.05729204,-0.06703747,0.2390968,0.7504182,1.017115,-0.1021931,-0.2259773,0.103545,0.1219517,-0.001584982,0.0007080386,0.0008119164,0.007136827,0.002160634,0.002932588,8.14607777777778e-05
4,"WALKING",-0.1559729,0.04444323,-0.02144052,-0.01949578,-0.08556571,0.04894142,-0.04782679,0.2362228,0.09535188,-0.05480422,0.03969872,-0.04013548,0.006202121,-0.4261567,0.4486721,0.3021575,0.1512306,0.2692587,0.149532,-0.2051803,0.1273444,0.1070072,-0.07796229,-0.1807354,0.8558957,0.9560126,-0.1455066,0.06693989,0.2318172,0.1661223,-0.05493795,0.007344436,-0.03677089,0.02906839,0.04257842,-0.01089657,-0.0003026825
4,"WALKING",-0.07208447,-0.2170143,-0.03534257,-0.03907618,0.1249337,-0.1194917,-0.04079129,0.06082899,-0.04365709,0.08703176,-0.09220183,0.03734796,-0.1382693,-0.3617589,-0.05554392,0.1278947,-0.1459912,0.1759641,0.2842017,0.2092575,-0.286619,-0.00170555,0.02464524,-0.03802413,0.9444434,0.7655795,-0.1725177,-0.2243601,0.08306811,0.07980064,0.01561289,-0.007677575,0.04133216,-0.01549091,-0.04673944,0.01592529,0.000442369166666667
4,"WALKING",-0.1067595,-0.01366361,-0.08835528,0.277982,-0.4007445,0.1529081,-0.1122178,-0.02420098,-0.03068788,0.04746089,0.1254819,-0.05612043,0.4694932,0.1955754,-0.0663786,-0.4969192,-0.1902314,-0.2556415,0.189086,0.2608449,0.001090524,-0.155448,0.1430377,-0.03207413,0.9073812,0.848691,0.02080783,-0.09734238,0.1020703,0.1954398,-0.001261132,0.0003164157,0.002338033,-0.005254006,0.009705414,-0.0001009398,-2.80388333333333e-06
4,"WALKING",0.1957816,-0.07617754,0.02754755,-0.1124816,0.03187512,-0.2924932,0.1575227,-0.06194785,-0.0809028,0.01136175,0.04207243,0.1288391,0.05859941,0.2694152,-0.2078372,-0.2663294,-0.5421412,-0.08617355,-0.4096758,0.004375595,0.1729278,0.1018094,-0.2209442,-0.0388635,1.207366,1.099717,-0.4909836,-0.3474604,0.04490153,0.1007699,0.0001111874,-0.0004531373,-0.01244777,0.001101436,0.01551394,0.004133988,0.000114833
4,"WALKING",-0.2217605,-0.005175511,-0.07690473,-0.01263863,-0.192457,-0.001823006,-0.1709532,0.1613378,0.06578082,-0.01321355,0.0241538,0.0231606,-0.4748178,0.8010037,0.4462088,0.16498,0.2391052,-0.2993198,-0.1259583,-0.3703966,0.09643484,0.1812811,0.1195547,-0.04218408,0.785901,0.9289804,-0.06289078,0.08568188,0.1972891,0.1739388,0.002593896,0.0004123164,-0.0004733485,0.002217678,-0.001902426,0.001527406,4.24279444444444e-05
4,"WALKING",0.2488671,-0.2451123,-0.2164149,-0.05377514,0.1485032,-0.3284637,-0.02292991,-0.2412281,-0.07908659,0.1220732,-0.06035048,0.05196137,0.06560083,-0.2492752,0.260023,0.4383679,0.176229,0.2866,0.1672458,0.01074527,0.1274011,0.07864478,0.08304193,-0.01488758,1.265629,0.9081871,-0.2874196,-0.3789061,0.05487352,0.1164272,-0.002872704,0.01373791,-0.0005973509,0.0109398,-3.764154e-05,-0.006770505,-0.000188069583333333
4,"WALKING",-0.174909,0.1525481,-0.1656993,-0.04276043,-0.1161794,0.0805574,0.001339285,0.02437908,-0.04549432,-0.08394177,0.09729049,-0.09406797,0.4132458,-0.0202785,-0.4024468,-0.1767113,-0.1604256,0.04850107,0.1791873,-0.4998422,0.1984544,0.02645647,0.1287901,0.1522511,0.8423152,0.7871177,0.04701896,-0.09388202,0.08379207,0.2148712,0.006178337,-0.002118583,-0.007522232,0.008884706,0.003455193,-0.009048316,-0.000251342111111111
4,"WALKING",0.2427332,-0.1558107,0.1961814,-0.2086508,0.05752366,0.2219888,-0.1600457,0.1123358,-0.11719,-0.0518808,-0.1353129,-0.005092089,-0.4053147,0.4742985,-0.04108537,-0.8634791,-0.08934241,-0.2159266,0.0149971,0.2381041,-0.09662305,0.06227655,-0.08707194,0.1647591,1.256696,1.165491,-0.2302413,0.05206886,0.01378076,0.1362028,-0.001107462,0.01868578,0.00598212,0.01243917,-0.007760326,0.001658666,4.60740555555556e-05
4,"WALKING",-0.07649186,0.2527359,-0.04043328,0.1040517,0.1285474,0.07568947,0.2407797,-0.1748693,-0.01503007,0.07950922,-0.00933203,0.05520706,-0.5980668,0.1084592,0.4590858,0.2383605,0.2907701,0.3032706,-0.479693,-0.2358112,0.1858194,-0.5127803,0.1284867,-0.2133055,0.9374182,0.9752726,-0.04319589,-0.269843,0.1169324,0.1293631,0.003243441,0.007689838,0.01294109,0.01675799,-0.003787107,-0.02177553,-0.000604875833333333
4,"WALKING",-0.04474232,0.2605134,0.1809772,-0.1014409,-0.1081858,0.1121103,0.1522347,0.229426,0.1840995,-0.06381343,-0.02118918,-0.01043622,0.05237416,-0.4851154,-0.2285181,0.7809306,0.00429243,0.2636262,0.5577257,-0.5151588,-0.1391319,0.1255784,-0.3875032,0.1193685,0.9658787,1.054898,0.02699128,0.1270865,0.3080114,0.06048313,0.02604941,-0.008604036,0.003466207,0.008252179,-0.005516713,0.000221023,6.13952777777778e-06
4,"WALKING",0.02401616,-0.1436599,0.3752386,0.02969885,-0.04664009,0.04463178,0.06965364,-0.08999659,-0.02245151,0.1586435,-0.01826203,-0.0365548,-0.1358841,-0.006006782,-0.8152991,-0.1768704,-0.2478857,-0.06674556,0.355881,0.4803204,-0.1043538,-0.01707814,0.07285857,-0.1526687,1.038206,1.395807,-0.2040686,-0.08155902,0.1026476,0.102253,-0.002105464,0.01830519,-0.0002681658,0.01494742,0.005889317,-0.01382022,-0.000383895
4,"WALKING_DOWNSTAIRS",0.03560554,0.5486067,-0.4388886,-0.08566925,0.207522,0.02330437,0.07822978,-0.03559578,-0.1292802,-0.02786909,-0.1235206,0.1610568,0.3068656,-0.2803888,0.7113163,0.2560023,-0.153559,-0.1359366,0.3479743,-0.4762341,0.04616494,0.1154254,0.06866536,0.4890047,1.045034,0.6488533,-0.1393121,-0.07376364,0.0006870241,0.02949236,0.009308902,-0.004959808,0.01087023,-0.005236846,-0.01641504,0.001481859,4.116275e-05
4,"WALKING_DOWNSTAIRS",0.2846514,-0.1579445,-0.1822362,-0.04086341,-0.04544582,0.03828394,0.2715748,-0.0812364,-0.04108457,0.01109284,-0.08034194,0.09364292,-0.2299802,-0.5351838,0.1486481,0.3536637,-0.07298527,-0.05445629,0.2921825,-0.2193969,0.25671,-0.1677071,0.08978912,0.4327728,1.288792,0.8341553,0.1212174,0.1111481,0.09639535,0.05690986,0.001283413,-0.0002523048,-0.002844939,0.01012189,0.002576805,-0.01071747,-0.0002977075
4,"WALKING_DOWNSTAIRS",0.3773863,0.1816024,-0.2349956,0.4122744,-0.04239567,0.07098872,0.04976804,0.001562829,-0.04634339,0.05186188,-0.05379909,-0.08318099,-0.01574128,-0.5910283,-0.7146707,-1.586099,-0.1011785,-0.1350471,0.5740131,0.04209493,0.3497546,-0.1943579,-0.3416748,0.2493302,1.39362,0.6102805,-0.09927393,0.1967193,0.1155764,0.1188767,-0.01011179,0.0126306,0.005066229,-0.01852881,0.008777479,0.00013051,3.62527777777778e-06
4,"WALKING_DOWNSTAIRS",-0.235464,-0.2803568,0.091848,-0.4130775,0.1026551,0.02730998,-0.04628753,0.1412822,-0.0008035052,0.019673,-0.1156789,-0.0188138,0.3102264,0.5516852,-0.4849781,0.3413644,0.1689643,0.2771535,0.2077163,-0.1059194,-0.2611834,-0.5231605,0.02583617,-0.0831751,0.8127597,1.211467,-0.1100496,-0.2573529,0.1243253,0.07877981,0.02563219,-0.02505452,-0.03584487,0.003514718,0.02283061,0.008829482,0.000245263388888889
4,"WALKING_DOWNSTAIRS",-0.435601,-0.004901174,-0.2249639,-0.08173472,-0.04452376,-0.06454445,0.01290421,-0.06405702,-0.0332036,0.02846164,-0.1774564,-0.0179753,0.01187334,0.08208648,0.668231,0.2606157,-0.135476,-0.2314101,0.08160997,-0.02481532,0.0648975,0.2113409,0.3242849,-0.02352434,0.5598613,0.9568825,0.01758824,-0.06055141,0.0808141,0.03781208,-0.01641736,-0.01066514,0.002952858,0.001394219,0.00589634,0.01075156,0.000298654444444444
4,"WALKING_DOWNSTAIRS",0.02775912,0.2963286,0.4312694,-0.1975486,0.08204017,-0.0724608,-0.03208762,0.03916241,-0.06225677,-0.02071793,0.04048177,-0.1156666,-0.5840405,-0.5729983,-0.678102,0.1496868,0.3786102,-0.1025335,0.008799683,0.1133383,-0.0413935,0.5131403,0.0552496,0.1646331,1.047402,1.346795,-0.1519336,-0.108682,0.06430032,0.2196332,-0.006055339,-0.002908896,0.002581156,-3.190694e-05,0.002678082,-0.001528034,-4.24453888888889e-05
4,"WALKING_DOWNSTAIRS",-0.3371102,0.2288729,0.6000935,-0.1358316,0.01155953,-0.1810346,-0.07772136,0.02658411,-0.003760325,-0.02661568,0.02984009,-0.0890671,-0.2366834,0.2229032,-0.3256086,0.2833491,0.2041927,-0.04480965,-0.04144493,0.3574019,-0.1311743,0.2525063,0.3937743,-0.06884051,0.6638145,1.610632,-0.02792566,-0.09110001,0.1188935,0.1908205,-0.0004832789,-0.004355846,-0.002438448,0.0004663105,-0.0005332983,0.003039561,8.443225e-05
4,"WALKING_DOWNSTAIRS",-0.2252162,0.3132153,0.3643904,-0.178068,0.03410231,-0.07495596,0.06144904,-0.2268128,-0.004754215,-0.09706422,0.1024312,-0.130494,-0.3381046,0.2515553,-0.4607505,-0.5130217,0.2928436,-0.1609015,-0.04686779,0.2242213,-0.3948551,0.3831287,0.3811927,-0.2485329,0.7851915,1.390977,-0.07250725,-0.06103077,0.1505969,0.2781479,-0.007209526,0.0006198268,0.002907118,-0.008024224,0.007624454,0.009823563,0.00027287675
4,"WALKING_DOWNSTAIRS",-0.2518436,0.03102233,0.1632475,0.2653125,0.02100111,0.03420143,0.06251264,-0.05790986,-0.1080204,-0.08462106,-0.1339974,0.008584474,0.06295836,0.1385554,-1.730624,0.7407451,0.359033,0.03077833,-0.09387663,-0.2931247,-0.05280297,-0.148441,-0.2332323,0.4067404,0.7653232,1.288241,-0.01586659,-0.09742439,0.06579431,0.2042194,0.0009301825,-0.001773762,0.002385451,0.003425562,0.0009887042,0.003182995,8.84165277777778e-05
4,"WALKING_DOWNSTAIRS",-0.2040305,-0.202368,-0.2487201,0.04608656,0.006213438,-0.0744415,0.1821914,0.09633503,-0.0735447,-0.01085514,0.0007957116,0.1501486,-0.3168048,-0.7858525,0.5925399,1.158199,0.1884856,-0.1660758,0.2926069,0.1139153,-0.1993135,-0.2098377,-0.07286893,0.1270543,0.8046891,0.7241426,-0.04511176,0.04798527,0.09465899,0.07989221,-0.002782769,0.004564679,-0.001878962,-0.0006816536,0.003544645,0.002662804,7.39667777777778e-05
4,"WALKING_DOWNSTAIRS",-0.1457575,-0.1434743,-0.1922574,0.0004150892,-0.1813629,-0.09884547,-0.06071788,-0.06902058,-0.1654151,0.04478292,-0.1009755,0.1836699,0.4916871,0.3868178,0.1600285,-0.8647456,-0.2665346,-0.07449814,0.4160857,0.009526643,0.2446455,-0.3180961,0.02766131,-0.3351509,0.8683655,0.7850389,-0.04856616,0.08612027,-0.0194515,0.0998208,0.00603153,0.000153044,0.0009122053,0.002351475,0.004003001,4.088e-06,1.13555555555556e-07
4,"WALKING_DOWNSTAIRS",0.8235328,-0.05840275,-0.1044664,-0.3048115,-0.1561706,0.1767746,-0.00141081,0.0472664,0.09042971,0.0126203,-0.1590137,0.1132133,0.03229129,-0.5758247,-0.0239506,0.4311837,-0.2164965,-0.04566597,0.05440108,-0.3290267,0.08203442,-0.3732175,0.04125843,-0.1931353,1.841849,0.8952881,-0.2604716,-0.121905,0.2169498,0.008376686,-0.004938414,-0.001850399,-0.001404756,0.001072705,0.001241271,0.007515614,0.000208767055555556
4,"WALKING_DOWNSTAIRS",-0.07265612,0.1845111,0.6070719,-0.4558986,0.03083261,-0.07250373,0.003980606,0.0116742,-0.2840356,0.08689463,0.05201709,-0.06557568,-0.08726715,0.2245466,0.4468079,-0.06853678,-0.6485294,-0.08963361,-0.3228125,-0.2008898,0.4714189,-0.05285053,-0.05811544,-0.2141308,0.9305607,1.281019,-0.2292965,-0.02724669,-0.1346639,0.1239034,-0.002954659,0.002995243,0.00283052,0.003388147,-0.002398564,0.006189589,0.000171933027777778
4,"WALKING_DOWNSTAIRS",-0.2265924,-0.05867273,0.07224352,-0.09145782,0.03813933,0.02600835,0.1802955,-0.3885165,0.07755046,-0.025577,-0.1781234,0.04431334,0.1624911,0.4346018,0.6215288,0.2555112,-0.2492314,0.07692013,0.03817263,-0.4280885,-0.1236767,0.1239249,-0.05639493,0.4911701,0.7875587,1.187685,-0.05704279,-0.08923479,0.2122294,0.06170282,-0.003517056,-0.001126291,-0.003103155,0.00219669,0.001955364,-0.001782489,-4.95135833333333e-05
4,"WALKING_DOWNSTAIRS",-0.08607018,0.7349392,-0.3168029,0.5182039,-0.07548202,0.03490952,0.04544272,-0.03298078,0.1845078,0.08401533,-0.04708845,-0.1480114,0.8527461,-0.1670291,-0.3918018,-1.546942,-0.1892529,0.007197305,0.6157185,0.03374246,0.2445147,0.4063871,-0.1101588,-0.07773118,0.915919,0.6358699,-0.02494956,0.03939572,0.331391,0.09391735,0.01256003,-0.01040807,0.009758882,0.002766165,-0.01030204,-0.0004350893,-1.20858138888889e-05
4,"WALKING_DOWNSTAIRS",0.1467858,-0.167127,-0.1860479,0.677495,-0.2604091,0.1158186,-0.1229833,0.04380959,-0.04840637,-0.1464157,0.1526603,0.1777905,-0.2393368,-0.03745904,-0.07087051,-0.2848879,0.04477066,0.3861459,-0.3695718,0.01139833,0.1169627,-0.250897,0.4559936,0.008008127,1.167418,0.7455808,-0.1791357,-0.1150684,0.07997685,0.2332461,-0.004225163,0.003397709,0.002945073,-0.006827742,0.001181276,0.01664186,0.000462273888888889
4,"WALKING_DOWNSTAIRS",0.6991472,-0.3152094,0.3402034,-0.5084953,0.08361862,-0.06926078,0.05066681,-0.005600863,0.1402834,-0.1006154,0.02832093,0.0003898399,-0.3929552,0.331423,-0.4281068,-0.6147518,-0.08508851,0.7432064,-0.3605597,-0.06681279,0.2228992,0.03828607,0.06668039,-0.3373753,1.689694,1.318908,-0.3689426,-0.2748804,0.2592777,0.1414854,-0.003191533,-0.0002397959,-0.0005049993,-0.002374476,-0.0005806411,0.002730118,7.58366111111111e-05
4,"WALKING_DOWNSTAIRS",-0.4374579,0.02949374,0.05985793,-0.2501107,-0.1126494,-0.5197363,-0.02776034,0.001446316,0.03127148,0.04493264,-0.1753282,0.1218645,-0.4439956,-0.2264211,-0.4095349,-0.8041191,-0.1692902,-0.1126185,0.005805118,-0.1096075,-0.4289637,-0.09322115,0.0790565,-0.4832932,0.5663508,1.040795,0.01007952,0.03903192,0.1979672,0.01522143,-0.0002430484,0.0009853325,-0.0008562032,9.259433e-05,0.002764721,-0.00363938,-0.000101093888888889
4,"WALKING_DOWNSTAIRS",-0.04477549,0.1192795,0.4738175,-0.5073014,-0.06869917,-0.1898753,-0.009511633,-0.1010535,0.102714,0.06375859,-0.04226574,-0.002502991,-0.02942984,-0.9573249,-0.552199,0.5351385,-0.06657506,-0.08480494,-0.2229403,-0.1497719,0.156632,-0.3960534,-0.003779273,-0.1468598,0.971991,1.214272,-0.1676442,-0.08964093,0.2808568,0.09010605,-0.001594173,-0.002126469,-0.0005704706,-0.0002702727,-0.002399373,-0.00355471,-9.87419444444444e-05
4,"WALKING_DOWNSTAIRS",-0.2959089,0.258779,-0.239405,-0.07703314,0.0697067,-0.1644614,-0.02172994,0.03468178,-0.01816537,0.06566164,-0.124225,0.1661464,-0.6381093,0.2948619,0.5236438,-1.101436,-0.1047135,-0.03182826,0.110712,0.5245752,-0.07451163,0.109791,0.04075228,-0.3671359,0.7225615,1.02957,-0.1300511,-0.0592355,0.1638477,0.005856339,0.03740601,0.1206721,0.08953076,0.155896,0.1351467,0.01953043,0.000542511944444444
4,"WALKING_DOWNSTAIRS",0.0945997,0.6445395,-0.1366748,-0.3465353,-0.2373318,-0.2350177,0.1072775,-0.3701021,0.1002739,-0.02339134,-0.09398921,0.02787438,0.3992278,-0.6759991,-0.01780591,0.4939754,-0.1727724,0.3037337,-0.08791748,-0.1218383,0.4692555,-0.0365154,0.05331089,0.08105859,1.099239,0.9346532,-0.03270938,-0.06530399,0.2721499,0.06059622,-0.1031721,-0.1238967,0.0007091286,0.1552155,0.07614982,0.1001666,0.00278240555555556
4,"WALKING_DOWNSTAIRS",-0.003446925,0.4745636,-0.2753411,0.3962947,-0.3953636,0.1189434,-0.104197,0.005146284,-0.1666916,0.1677238,-0.04439194,0.04314948,0.1831064,0.6680483,1.401799,0.7923869,-0.1025804,-0.08685108,-0.06642797,-0.461172,0.1168133,0.5018473,0.2108825,0.1772268,1.000755,0.729977,-0.2981309,-0.1879421,-0.01118347,0.1575528,-0.1342588,-0.1434523,0.1134118,0.2093205,-0.04140158,0.1680543,0.004668175
4,"WALKING_DOWNSTAIRS",0.4410191,-0.3202064,0.1380998,-0.4573645,-0.008254375,0.1079961,0.007533538,-0.1055276,-0.0438367,0.00436107,-0.1092209,-0.158953,0.836426,0.02828409,0.4246079,0.2579052,-0.07492717,-0.0435738,0.01438461,0.4293403,0.1845521,-0.08948053,-0.05332518,0.08057072,1.445764,1.022094,-0.4940301,-0.04032391,0.124301,0.1125411,-0.1541197,-0.1087599,-0.09460283,0.1395403,0.08038602,0.1216515,0.00337920833333333
4,"WALKING_UPSTAIRS",-0.04781394,0.05144458,0.03391576,0.6525948,0.01787105,0.07159418,0.01607019,0.1447576,0.09938857,-0.1283716,0.1031148,-0.1069142,-0.2069976,0.002717911,0.1206759,0.2747324,-0.2140299,-0.2412293,-0.1200809,0.4199565,0.3937291,0.5309496,0.2633161,-0.1288297,0.9712308,1.000003,-0.1253085,-0.2070569,0.2182384,0.1513281,0.1686042,-0.1247412,-0.04832963,0.1861228,0.117309,0.1209858,0.00336071666666667
4,"WALKING_UPSTAIRS",-0.3691585,-0.1546194,-0.06260759,-0.03662856,-0.146971,0.08685025,0.0937375,0.01093186,-0.01525161,-0.03658003,0.1465082,-0.05098808,0.2568866,0.2399933,0.03546874,0.0001458376,0.3991999,-0.4410193,0.2958349,-0.2803028,0.07328467,-0.01576727,0.2439456,0.4539852,0.6403903,0.9328664,-0.2086239,-0.2426499,0.1084956,0.2363368,-0.1222777,-0.1260907,0.01949496,0.2113633,0.02102404,0.1083593,0.00300998055555556
4,"WALKING_UPSTAIRS",0.09022076,-0.09001276,-0.401489,-0.2473248,-0.02915878,-0.06912289,-0.1917028,-0.0641647,-0.02940559,-0.05439295,-0.032555,-0.059845,0.3973563,-0.6798364,0.4341173,0.8586565,0.2783282,-0.1342493,0.1854886,-0.4563308,-0.1006278,-0.4122461,0.3187721,-0.09117855,1.082118,0.6694441,-0.3885019,-0.1488584,0.05148665,0.03001473,0.03513775,-0.09576715,-0.06211246,0.1752991,0.07750514,0.08991052,0.00249751444444444
4,"WALKING_UPSTAIRS",0.3914772,0.259086,0.5288464,0.04505452,0.229898,0.0446918,0.05408334,0.0481667,-0.1052469,0.120828,-0.0441938,0.1409979,0.3399188,0.01464144,0.7836094,-0.2067592,0.5472125,-0.4072813,0.1721976,-0.1710634,-0.001510844,-0.4411523,0.07351124,0.2643122,1.394709,1.535902,-0.2607911,-0.298798,-0.02238094,0.009649932,-0.1645567,0.1159364,0.133541,0.1242891,0.007403889,0.1596268,0.00443407777777778
4,"WALKING_UPSTAIRS",0.009047518,-0.04849402,-0.2350498,-0.3592791,-0.4233204,-0.1936683,-0.225145,-0.2338706,-0.116361,0.1229665,-0.1013822,0.03384786,0.342074,0.3669042,0.2162838,-0.08546878,-0.2120832,0.1149043,-0.562258,0.3100905,0.2758369,0.1996708,-0.0831206,0.00290942,1.015255,0.7623553,-0.01493114,-0.1847253,-0.02732707,-0.0001738502,-0.2095324,0.1253901,0.01664102,0.08886045,0.04438558,0.02692442,0.000747900555555556
4,"WALKING_UPSTAIRS",0.1311309,0.5254829,0.08575991,-0.01951211,0.1202171,0.1687903,0.04728956,0.2989347,-0.03570154,-0.1218817,-0.01839957,-0.0143843,0.09329301,-0.0955095,-0.8857239,0.4651308,-0.01335151,0.341803,0.1153364,0.3836079,-0.6606481,-0.09014848,-0.7222502,-0.1276085,1.130684,1.251875,-0.6489634,-0.3386371,0.04234948,0.08216949,-0.185884,0.4171521,-0.06345591,0.0457984,0.06863035,-0.357762,-0.00993783333333333
4,"WALKING_UPSTAIRS",-0.07243112,-0.01715571,-0.001064355,0.0271624,0.05666997,-0.01703463,-0.2068543,0.03014555,0.1100792,-0.07071216,0.1878012,-0.06115692,-0.2072733,-0.3691787,0.459802,0.2302044,0.2737663,-0.1432146,-0.08288909,-0.03973596,0.1652929,0.2994328,0.4139467,0.2100105,0.9317987,0.9451451,-0.1239223,-0.2550011,0.1942379,0.2406499,-0.0728292,0.03435541,-0.1620484,-0.4119322,0.1089053,0.09903462,0.00275096166666667
4,"WALKING_UPSTAIRS",-0.2499948,-0.1941073,0.1269853,-0.1198168,0.1953013,0.03399254,-0.1209624,-0.08270951,-0.01747348,-0.09758311,-0.02820855,-0.07970978,0.7396277,0.7165122,0.2017921,-0.6715005,0.05265559,-0.2389262,0.2994589,-0.02349149,0.2592373,-0.6470614,-0.2450512,-0.362749,0.7500666,1.164804,-0.1609604,-0.4029495,0.06242699,0.01804055,-0.1321257,-0.07040374,0.01777791,-0.06014669,0.2016355,-0.1710064,-0.00475017777777778
4,"WALKING_UPSTAIRS",-0.01857447,0.1291737,0.6157509,-0.0347426,0.02269971,0.06255031,0.1126121,-0.2453378,-0.05641714,0.1491634,-0.1197182,0.005449772,0.1849079,-0.1692808,-0.1648667,-0.9053712,-0.08363179,-0.3995876,0.5011085,0.00745525,0.588212,0.07268242,-0.1248312,-0.6731659,0.9759232,1.484996,-0.03668597,-0.2238325,0.0382378,-0.05290215,-0.1171572,0.008587622,0.1745493,-0.2147485,0.1262463,-0.1012112,-0.00281142222222222
